id,date,week_day,steps,distance,very_active_min,fair_active_min,light_active_min,sed_min,calories
2026352035,"2016-04-21 00:00:00",Sunday,2467,1.529999971,0,0,153,749,1370
2026352035,"2016-04-22 00:00:00",Monday,2915,1.809999943,0,0,162,712,1399
2026352035,"2016-04-23 00:00:00",Tuesday,12357,7.710000038,0,0,432,458,1916
2026352035,"2016-04-24 00:00:00",Wednesday,3490,2.160000086,0,0,164,704,1401
2026352035,"2016-04-25 00:00:00",Thursday,6017,3.730000019,0,0,260,821,1576
2026352035,"2016-04-26 00:00:00",Friday,5933,3.680000067,0,0,288,1018,1595
2026352035,"2016-04-27 00:00:00",Saturday,6088,3.769999981,0,0,286,586,1593
2026352035,"2016-04-28 00:00:00",Sunday,6375,3.950000048,0,0,331,626,1649
2026352035,"2016-04-29 00:00:00",Monday,7604,4.710000038,0,0,352,492,1692
2026352035,"2016-04-30 00:00:00",Tuesday,4729,2.930000067,0,0,233,594,1506
2026352035,"2016-05-01 00:00:00",Wednesday,3609,2.279999971,0,0,191,716,1447
2026352035,"2016-05-02 00:00:00",Thursday,7018,4.349999905,0,0,355,716,1690
2026352035,"2016-05-03 00:00:00",Friday,5992,3.720000029,0,0,304,981,1604
2026352035,"2016-05-04 00:00:00",Saturday,6564,4.070000172,0,0,345,530,1658
2026352035,"2016-05-05 00:00:00",Sunday,12167,7.539999962,0,0,475,479,1926
2026352035,"2016-05-06 00:00:00",Monday,8198,5.079999924,0,0,383,511,1736
2026352035,"2016-05-07 00:00:00",Tuesday,4193,2.599999905,0,0,229,665,1491
2026352035,"2016-05-08 00:00:00",Wednesday,5528,3.450000048,0,0,258,610,1555
2026352035,"2016-05-09 00:00:00",Thursday,10685,6.619999886,0,0,401,543,1869
2026352035,"2016-05-10 00:00:00",Friday,254,0.1599999964,0,0,17,1002,1141
2026352035,"2016-05-11 00:00:00",Saturday,8580,5.320000172,0,0,330,569,1698
2026352035,"2016-05-12 00:00:00",Sunday,8891,5.510000229,0,0,343,330,1364
2320127002,"2016-04-12 00:00:00",Monday,10725,7.489999771,13,9,306,1112,2124
2320127002,"2016-04-13 00:00:00",Tuesday,7275,4.900000095,0,0,335,1105,2003
2320127002,"2016-04-14 00:00:00",Wednesday,3973,2.680000067,0,0,191,1249,1696
2320127002,"2016-04-15 00:00:00",Thursday,5205,3.50999999,0,0,245,1195,1801
2320127002,"2016-04-16 00:00:00",Friday,5057,3.410000086,0,0,195,1245,1724
2320127002,"2016-04-17 00:00:00",Saturday,6198,4.179999828,0,0,249,1191,1852
2320127002,"2016-04-18 00:00:00",Sunday,6559,4.420000076,0,7,260,1173,1905
2320127002,"2016-04-19 00:00:00",Monday,5997,4.039999962,0,11,228,1201,1811
2320127002,"2016-04-20 00:00:00",Tuesday,7192,4.849999905,0,11,283,1146,1922
2320127002,"2016-04-21 00:00:00",Wednesday,3404,2.289999962,1,10,127,1302,1610
2320127002,"2016-04-22 00:00:00",Thursday,5583,3.75999999,0,0,266,1174,1851
2320127002,"2016-04-23 00:00:00",Friday,5079,3.420000076,0,0,242,1129,1804
2320127002,"2016-04-24 00:00:00",Saturday,4165,2.809999943,0,0,204,1236,1725
2320127002,"2016-04-25 00:00:00",Sunday,3588,2.420000076,3,5,152,1280,1654
2320127002,"2016-04-26 00:00:00",Monday,3409,2.299999952,0,0,147,1293,1632
2320127002,"2016-04-27 00:00:00",Tuesday,1715,1.159999967,0,0,82,1358,1481
2320127002,"2016-04-28 00:00:00",Wednesday,1532,1.029999971,0,0,76,1364,1473
2320127002,"2016-04-29 00:00:00",Thursday,924,0.6200000048,0,0,45,1395,1410
2320127002,"2016-04-30 00:00:00",Friday,4571,3.079999924,0,0,234,1206,1779
2320127002,"2016-05-01 00:00:00",Saturday,772,0.5199999809,0,0,40,1400,1403
2320127002,"2016-05-02 00:00:00",Sunday,3634,2.450000048,5,6,123,1306,1613
2320127002,"2016-05-03 00:00:00",Monday,7443,5.019999981,20,10,206,1204,1878
2320127002,"2016-05-04 00:00:00",Tuesday,1201,0.8100000024,0,0,52,1388,1426
2320127002,"2016-05-05 00:00:00",Wednesday,5202,3.50999999,0,11,223,1206,1780
2320127002,"2016-05-06 00:00:00",Thursday,4878,3.289999962,0,0,204,1236,1742
2320127002,"2016-05-07 00:00:00",Friday,7379,4.96999979,0,0,319,1121,1972
2320127002,"2016-05-08 00:00:00",Saturday,5161,3.480000019,0,0,247,1193,1821
2320127002,"2016-05-09 00:00:00",Sunday,3090,2.079999924,0,0,145,1295,1630
2320127002,"2016-05-10 00:00:00",Monday,6227,4.199999809,0,0,290,1150,1899
2320127002,"2016-05-11 00:00:00",Tuesday,6424,4.329999924,0,0,300,1140,1903
2320127002,"2016-05-12 00:00:00",Wednesday,2661,1.789999962,0,0,128,830,1125
2347167796,"2016-04-12 00:00:00",Thursday,10113,6.829999924,28,13,320,964,2344
2347167796,"2016-04-13 00:00:00",Friday,10352,7.010000229,19,32,195,676,2038
2347167796,"2016-04-14 00:00:00",Saturday,10129,6.699999809,1,48,206,705,2010
2347167796,"2016-04-15 00:00:00",Sunday,10465,6.920000076,1,24,284,720,2133
2347167796,"2016-04-16 00:00:00",Monday,22244,15.07999992,66,72,268,968,2670
2347167796,"2016-04-17 00:00:00",Tuesday,5472,3.619999886,1,7,249,508,1882
2347167796,"2016-04-18 00:00:00",Wednesday,8247,5.449999809,11,16,206,678,1944
2347167796,"2016-04-19 00:00:00",Thursday,6711,4.440000057,0,7,382,648,2346
2347167796,"2016-04-20 00:00:00",Friday,10999,7.269999981,11,43,269,1011,2198
2347167796,"2016-04-21 00:00:00",Saturday,10080,6.75,23,26,208,761,2048
2347167796,"2016-04-22 00:00:00",Sunday,7804,5.159999847,9,27,206,781,1946
2347167796,"2016-04-23 00:00:00",Monday,16901,11.36999989,32,35,360,591,2629
2347167796,"2016-04-24 00:00:00",Tuesday,9471,6.260000229,0,0,360,584,2187
2347167796,"2016-04-25 00:00:00",Wednesday,9482,6.380000114,15,11,277,653,2095
2347167796,"2016-04-26 00:00:00",Thursday,5980,3.950000048,0,0,227,732,1861
2347167796,"2016-04-27 00:00:00",Friday,11423,7.579999924,26,9,295,623,2194
2347167796,"2016-04-28 00:00:00",Saturday,5439,3.599999905,0,0,229,764,1854
2347167796,"2016-04-29 00:00:00",Sunday,42,0.02999999933,0,0,4,2,403
2873212765,"2016-04-12 00:00:00",Monday,8796,5.909999847,2,21,356,1061,1982
2873212765,"2016-04-13 00:00:00",Tuesday,7618,5.119999886,0,8,404,1028,2004
2873212765,"2016-04-14 00:00:00",Wednesday,7910,5.320000172,0,0,331,1109,1893
2873212765,"2016-04-15 00:00:00",Thursday,8482,5.699999809,0,0,448,992,2063
2873212765,"2016-04-16 00:00:00",Friday,9685,6.650000095,47,1,305,1087,2148
2873212765,"2016-04-17 00:00:00",Saturday,2524,1.700000048,0,8,160,1272,1529
2873212765,"2016-04-18 00:00:00",Sunday,7762,5.239999771,1,6,311,1122,1890
2873212765,"2016-04-19 00:00:00",Monday,7948,5.369999886,0,0,389,1051,1956
2873212765,"2016-04-20 00:00:00",Tuesday,9202,6.300000191,22,5,378,1035,2094
2873212765,"2016-04-21 00:00:00",Wednesday,8859,5.980000019,2,10,371,1057,1970
2873212765,"2016-04-22 00:00:00",Thursday,7286,4.900000095,46,0,366,1028,2241
2873212765,"2016-04-23 00:00:00",Friday,9317,6.349999905,28,5,330,1077,2021
2873212765,"2016-04-24 00:00:00",Saturday,6873,4.679999828,46,1,190,1203,1898
2873212765,"2016-04-25 00:00:00",Sunday,7373,4.949999809,0,0,359,1081,1907
2873212765,"2016-04-26 00:00:00",Monday,8242,5.539999962,2,5,309,1124,1882
2873212765,"2016-04-27 00:00:00",Tuesday,3516,2.359999895,46,0,197,1197,1966
2873212765,"2016-04-28 00:00:00",Wednesday,7913,5.409999847,28,7,213,1192,1835
2873212765,"2016-04-29 00:00:00",Thursday,7365,4.949999809,20,23,206,1191,1780
2873212765,"2016-04-30 00:00:00",Friday,8452,5.679999828,5,20,248,1167,1830
2873212765,"2016-05-01 00:00:00",Saturday,7399,4.96999979,7,18,196,1219,1739
2873212765,"2016-05-02 00:00:00",Sunday,7525,5.059999943,0,7,334,1099,1878
2873212765,"2016-05-03 00:00:00",Monday,7412,4.980000019,1,6,363,1070,1906
2873212765,"2016-05-04 00:00:00",Tuesday,8278,5.559999943,0,0,420,1020,2015
2873212765,"2016-05-05 00:00:00",Wednesday,8314,5.610000134,13,23,311,1093,1971
2873212765,"2016-05-06 00:00:00",Thursday,7063,4.75,0,5,370,1065,1910
2873212765,"2016-05-07 00:00:00",Friday,4940,3.380000114,75,11,52,1302,1897
2873212765,"2016-05-08 00:00:00",Saturday,8168,5.539999962,46,0,326,1068,2096
2873212765,"2016-05-09 00:00:00",Sunday,7726,5.190000057,0,0,345,1095,1906
2873212765,"2016-05-10 00:00:00",Monday,8275,5.559999943,0,0,373,1067,1962
2873212765,"2016-05-11 00:00:00",Tuesday,6440,4.329999924,0,0,319,1121,1826
2873212765,"2016-05-12 00:00:00",Wednesday,7566,5.110000134,0,0,268,720,1431
3372868164,"2016-04-12 00:00:00",Thursday,4747,3.24000001,0,0,280,1160,1788
3372868164,"2016-04-13 00:00:00",Friday,9715,6.630000114,16,8,371,1045,2093
3372868164,"2016-04-14 00:00:00",Saturday,8844,6.03000021,6,25,370,1039,2065
3372868164,"2016-04-15 00:00:00",Sunday,7451,5.079999924,0,0,335,1105,1908
3372868164,"2016-04-16 00:00:00",Monday,6905,4.730000019,0,0,356,1084,1908
3372868164,"2016-04-17 00:00:00",Tuesday,8199,5.880000114,11,2,322,1105,1964
3372868164,"2016-04-18 00:00:00",Wednesday,6798,4.639999866,20,7,343,1070,2014
3372868164,"2016-04-19 00:00:00",Thursday,7711,5.260000229,0,0,376,1064,1985
3372868164,"2016-04-20 00:00:00",Friday,4880,3.329999924,15,3,274,1148,1867
3372868164,"2016-04-21 00:00:00",Saturday,8857,6.070000172,18,9,376,1037,2124
3372868164,"2016-04-22 00:00:00",Sunday,3843,2.619999886,0,0,206,1234,1669
3372868164,"2016-04-23 00:00:00",Monday,7396,5.070000172,20,2,303,1115,1995
3372868164,"2016-04-24 00:00:00",Tuesday,6731,4.590000153,14,7,292,1127,1921
3372868164,"2016-04-25 00:00:00",Wednesday,5995,4.090000153,0,0,416,1024,2010
3372868164,"2016-04-26 00:00:00",Thursday,8283,5.789999962,22,2,333,1083,2057
3372868164,"2016-04-27 00:00:00",Friday,7904,5.420000076,24,13,346,1057,2095
3372868164,"2016-04-28 00:00:00",Saturday,5512,3.75999999,0,0,385,1055,1972
3372868164,"2016-04-29 00:00:00",Sunday,9135,6.230000019,0,0,402,1038,2044
3372868164,"2016-04-30 00:00:00",Monday,5250,3.579999924,17,4,300,1119,1946
3372868164,"2016-05-01 00:00:00",Tuesday,3077,2.099999905,0,0,172,842,1237
3977333714,"2016-04-12 00:00:00",Wednesday,8856,5.980000019,44,19,131,777,1450
3977333714,"2016-04-13 00:00:00",Thursday,10035,6.710000038,31,46,153,754,1495
3977333714,"2016-04-14 00:00:00",Friday,7641,5.110000134,5,23,214,801,1433
3977333714,"2016-04-15 00:00:00",Saturday,9010,6.059999943,15,42,183,644,1468
3977333714,"2016-04-16 00:00:00",Sunday,13459,9,31,83,153,663,1625
3977333714,"2016-04-17 00:00:00",Monday,10415,6.96999979,11,58,205,600,1529
3977333714,"2016-04-18 00:00:00",Tuesday,11663,7.800000191,4,95,214,605,1584
3977333714,"2016-04-19 00:00:00",Wednesday,12414,8.779999733,19,67,221,738,1638
3977333714,"2016-04-20 00:00:00",Thursday,11658,7.829999924,2,98,164,845,1554
3977333714,"2016-04-21 00:00:00",Friday,6093,4.079999924,0,0,242,712,1397
3977333714,"2016-04-22 00:00:00",Saturday,8911,5.960000038,33,12,188,731,1481
3977333714,"2016-04-23 00:00:00",Sunday,12058,8.069999695,0,92,252,724,1638
3977333714,"2016-04-24 00:00:00",Monday,14112,10,30,95,129,660,1655
3977333714,"2016-04-25 00:00:00",Tuesday,11177,8.479999542,50,9,133,781,1570
3977333714,"2016-04-26 00:00:00",Wednesday,11388,7.619999886,7,95,170,797,1551
3977333714,"2016-04-27 00:00:00",Thursday,7193,5.039999962,0,10,176,714,1377
3977333714,"2016-04-28 00:00:00",Friday,7114,4.880000114,15,8,190,804,1407
3977333714,"2016-04-29 00:00:00",Saturday,10645,7.75,36,32,150,744,1545
3977333714,"2016-04-30 00:00:00",Sunday,13238,9.199999809,43,52,194,687,1650
3977333714,"2016-05-01 00:00:00",Monday,10414,7.070000172,41,40,124,691,1501
3977333714,"2016-05-02 00:00:00",Tuesday,16520,11.05000019,24,143,176,713,1760
3977333714,"2016-05-03 00:00:00",Wednesday,14335,9.590000153,47,41,258,594,1710
3977333714,"2016-05-04 00:00:00",Thursday,13559,9.43999958,14,96,142,852,1628
3977333714,"2016-05-05 00:00:00",Friday,12312,8.579999924,14,88,178,680,1618
3977333714,"2016-05-06 00:00:00",Saturday,11677,8.279999733,29,55,168,676,1590
3977333714,"2016-05-07 00:00:00",Sunday,11550,7.730000019,0,86,208,703,1574
3977333714,"2016-05-08 00:00:00",Monday,13585,9.090000153,9,116,171,688,1633
3977333714,"2016-05-09 00:00:00",Tuesday,14687,10.07999992,8,122,151,1159,1667
3977333714,"2016-05-10 00:00:00",Wednesday,13072,8.779999733,1,115,196,676,1630
3977333714,"2016-05-11 00:00:00",Thursday,746,0.5,4,0,9,13,52
4020332650,"2016-04-12 00:00:00",Friday,8539,6.119999886,4,15,331,712,3654
4020332650,"2016-04-13 00:00:00",Saturday,0,0,0,0,0,1440,1981
4020332650,"2016-04-14 00:00:00",Sunday,108,0.07999999821,0,0,3,1437,2011
4020332650,"2016-04-15 00:00:00",Monday,1882,1.350000024,36,18,87,1299,2951
4020332650,"2016-04-16 00:00:00",Tuesday,1982,1.419999957,65,21,55,1222,3051
4020332650,"2016-04-17 00:00:00",Wednesday,16,0.009999999776,0,0,2,1438,1990
4020332650,"2016-04-18 00:00:00",Thursday,62,0.03999999911,0,0,2,1438,1995
4020332650,"2016-04-19 00:00:00",Friday,0,0,0,0,0,1440,1980
4020332650,"2016-04-20 00:00:00",Saturday,0,0,0,0,0,1440,1980
4020332650,"2016-04-21 00:00:00",Sunday,0,0,0,0,0,1440,1980
4020332650,"2016-04-22 00:00:00",Monday,0,0,0,0,0,1440,1980
4020332650,"2016-04-23 00:00:00",Tuesday,0,0,0,0,0,1440,1980
4020332650,"2016-04-24 00:00:00",Wednesday,0,0,0,0,0,1440,1980
4020332650,"2016-04-25 00:00:00",Thursday,0,0,0,0,0,1440,1980
4020332650,"2016-04-26 00:00:00",Friday,0,0,0,0,0,1440,1980
4020332650,"2016-04-27 00:00:00",Saturday,0,0,0,0,0,1440,1980
4020332650,"2016-04-28 00:00:00",Sunday,0,0,0,0,0,1440,1980
4020332650,"2016-04-29 00:00:00",Monday,0,0,0,0,0,1440,1980
4020332650,"2016-04-30 00:00:00",Tuesday,0,0,0,0,0,1440,1980
4020332650,"2016-05-01 00:00:00",Wednesday,0,0,0,0,0,1440,1980
4020332650,"2016-05-02 00:00:00",Thursday,475,0.3400000036,0,11,31,1350,2207
4020332650,"2016-05-03 00:00:00",Friday,4496,3.220000029,0,0,174,950,2828
4020332650,"2016-05-04 00:00:00",Saturday,10252,7.349999905,13,46,346,531,3879
4020332650,"2016-05-05 00:00:00",Sunday,11728,8.430000305,38,42,196,916,3429
4020332650,"2016-05-06 00:00:00",Monday,4369,3.130000114,0,0,177,855,2704
4020332650,"2016-05-07 00:00:00",Tuesday,6132,4.400000095,0,0,184,1256,2975
4020332650,"2016-05-08 00:00:00",Wednesday,5862,4.199999809,0,0,263,775,3089
4020332650,"2016-05-09 00:00:00",Thursday,4556,3.269999981,3,5,173,1225,2785
4020332650,"2016-05-10 00:00:00",Friday,5546,3.980000019,0,0,206,774,2926
4020332650,"2016-05-11 00:00:00",Saturday,3689,2.650000095,2,8,134,1296,2645
4020332650,"2016-05-12 00:00:00",Sunday,590,0.4199999869,0,0,21,721,1120
4057192912,"2016-04-12 00:00:00",Monday,5394,4.03000021,0,0,164,1276,2286
4057192912,"2016-04-13 00:00:00",Tuesday,5974,4.46999979,0,0,160,1280,2306
4057192912,"2016-04-14 00:00:00",Wednesday,0,0,0,0,0,1440,1776
4057192912,"2016-04-15 00:00:00",Thursday,3984,2.950000048,3,6,88,873,1527
4319703577,"2016-04-12 00:00:00",Friday,7753,5.199999809,0,0,0,1440,2115
4319703577,"2016-04-13 00:00:00",Saturday,8204,5.5,8,15,96,1234,2135
4319703577,"2016-04-14 00:00:00",Sunday,10210,6.880000114,1,9,339,589,2302
4319703577,"2016-04-15 00:00:00",Monday,5664,3.799999952,0,0,228,752,1985
4319703577,"2016-04-16 00:00:00",Tuesday,4744,3.180000067,0,0,194,724,1884
4319703577,"2016-04-17 00:00:00",Wednesday,29,0.01999999955,0,0,3,1363,1464
4319703577,"2016-04-18 00:00:00",Thursday,2276,1.549999952,1,9,58,824,1632
4319703577,"2016-04-19 00:00:00",Friday,8925,5.989999771,0,0,311,604,2200
4319703577,"2016-04-20 00:00:00",Saturday,8954,6.010000229,0,18,306,671,2220
4319703577,"2016-04-21 00:00:00",Sunday,3702,2.480000019,0,0,34,1265,1792
4319703577,"2016-04-22 00:00:00",Monday,4500,3.019999981,1,19,176,709,1886
4319703577,"2016-04-23 00:00:00",Tuesday,4935,3.309999943,0,0,233,546,1945
4319703577,"2016-04-24 00:00:00",Wednesday,4081,2.74000001,1,5,191,692,1880
4319703577,"2016-04-25 00:00:00",Thursday,9259,6.210000038,0,8,390,544,2314
4319703577,"2016-04-26 00:00:00",Friday,9899,6.639999866,8,21,288,649,2236
4319703577,"2016-04-27 00:00:00",Saturday,10780,7.230000019,6,47,300,680,2324
4319703577,"2016-04-28 00:00:00",Sunday,10817,7.28000021,13,8,359,552,2367
4319703577,"2016-04-29 00:00:00",Monday,7990,5.360000134,6,18,289,624,2175
4319703577,"2016-04-30 00:00:00",Tuesday,8221,5.519999981,6,38,196,695,2092
4319703577,"2016-05-01 00:00:00",Wednesday,1251,0.8399999738,0,0,67,836,1593
4319703577,"2016-05-02 00:00:00",Thursday,9261,6.239999771,0,11,344,585,2270
4319703577,"2016-05-03 00:00:00",Friday,9648,6.46999979,8,26,287,669,2235
4319703577,"2016-05-04 00:00:00",Saturday,10429,7.019999981,8,13,313,1106,2282
4319703577,"2016-05-05 00:00:00",Sunday,13658,9.489999771,27,34,328,957,2530
4319703577,"2016-05-06 00:00:00",Monday,9524,6.420000076,6,11,314,692,2266
4319703577,"2016-05-07 00:00:00",Tuesday,7937,5.329999924,3,28,279,586,2158
4319703577,"2016-05-08 00:00:00",Wednesday,3672,2.460000038,0,0,153,603,1792
4319703577,"2016-05-09 00:00:00",Thursday,10378,6.960000038,2,14,374,490,2345
4319703577,"2016-05-10 00:00:00",Friday,9487,6.369999886,3,12,329,555,2260
4319703577,"2016-05-11 00:00:00",Saturday,9129,6.130000114,3,18,311,574,2232
4319703577,"2016-05-12 00:00:00",Sunday,17,0.009999999776,0,0,2,0,257
4388161847,"2016-04-12 00:00:00",Monday,10122,7.78000021,0,0,0,1440,2955
4388161847,"2016-04-13 00:00:00",Tuesday,10993,8.449999809,1,14,150,1275,3092
4388161847,"2016-04-14 00:00:00",Wednesday,8863,6.820000172,10,35,219,945,2998
4388161847,"2016-04-15 00:00:00",Thursday,8758,6.730000019,0,0,299,837,3066
4388161847,"2016-04-16 00:00:00",Friday,6580,5.059999943,6,9,253,609,3073
4388161847,"2016-04-17 00:00:00",Saturday,4660,3.579999924,0,0,201,721,2572
4388161847,"2016-04-18 00:00:00",Sunday,11009,9.100000381,27,8,239,1017,3274
4388161847,"2016-04-19 00:00:00",Monday,10181,7.829999924,20,16,249,704,3015
4388161847,"2016-04-20 00:00:00",Tuesday,10553,8.119999886,19,42,228,696,3083
4388161847,"2016-04-21 00:00:00",Wednesday,10055,7.730000019,7,12,272,853,3069
4388161847,"2016-04-22 00:00:00",Thursday,12139,9.340000153,77,25,220,945,3544
4388161847,"2016-04-23 00:00:00",Friday,13236,10.18000031,58,5,215,749,3306
4388161847,"2016-04-24 00:00:00",Saturday,10243,7.880000114,14,8,239,584,2885
4388161847,"2016-04-25 00:00:00",Sunday,12961,9.970000267,11,31,301,1054,3288
4388161847,"2016-04-26 00:00:00",Monday,9461,7.28000021,14,23,224,673,2929
4388161847,"2016-04-27 00:00:00",Tuesday,11193,8.609999657,11,48,241,684,3074
4388161847,"2016-04-28 00:00:00",Wednesday,10074,7.75,19,9,234,878,2969
4388161847,"2016-04-29 00:00:00",Thursday,9232,7.099999905,13,16,236,1175,2979
4388161847,"2016-04-30 00:00:00",Friday,12533,9.640000343,14,43,300,537,3283
4388161847,"2016-05-01 00:00:00",Saturday,10255,7.889999866,12,15,241,579,2926
4388161847,"2016-05-02 00:00:00",Sunday,10096,8.399999619,33,4,204,935,3147
4388161847,"2016-05-03 00:00:00",Monday,12727,9.789999962,18,18,306,984,3290
4388161847,"2016-05-04 00:00:00",Tuesday,12375,9.520000458,35,21,251,632,3162
4388161847,"2016-05-05 00:00:00",Wednesday,9603,7.380000114,12,39,199,896,2899
4388161847,"2016-05-06 00:00:00",Thursday,13175,10.13000011,33,45,262,1100,3425
4388161847,"2016-05-07 00:00:00",Friday,22770,17.54000092,120,56,260,508,4022
4388161847,"2016-05-08 00:00:00",Saturday,17298,14.38000011,107,38,178,576,3934
4388161847,"2016-05-09 00:00:00",Sunday,10218,7.860000134,6,19,258,1020,3013
4388161847,"2016-05-10 00:00:00",Monday,10299,7.920000076,13,14,267,648,3061
4388161847,"2016-05-11 00:00:00",Tuesday,10201,7.840000153,8,18,256,858,2954
4388161847,"2016-05-12 00:00:00",Wednesday,3369,2.589999914,0,0,108,825,1623
4445114986,"2016-04-12 00:00:00",Thursday,3276,2.200000048,0,0,196,787,2113
4445114986,"2016-04-13 00:00:00",Friday,2961,1.99000001,0,0,194,840,2095
4445114986,"2016-04-14 00:00:00",Saturday,3974,2.670000076,0,0,231,717,2194
4445114986,"2016-04-15 00:00:00",Sunday,7198,4.829999924,0,0,350,711,2496
4445114986,"2016-04-16 00:00:00",Monday,3945,2.650000095,0,0,225,716,2180
4445114986,"2016-04-17 00:00:00",Tuesday,2268,1.519999981,0,0,114,1219,1933
4445114986,"2016-04-18 00:00:00",Wednesday,6155,4.239999771,25,6,162,1247,2248
4445114986,"2016-04-19 00:00:00",Thursday,2064,1.389999986,0,0,121,895,1954
4445114986,"2016-04-20 00:00:00",Friday,2072,1.389999986,0,0,137,841,1974
4445114986,"2016-04-21 00:00:00",Saturday,3809,2.559999943,0,0,215,756,2150
4445114986,"2016-04-22 00:00:00",Sunday,6831,4.579999924,0,0,317,706,2432
4445114986,"2016-04-23 00:00:00",Monday,4363,2.930000067,0,0,201,1239,2149
4445114986,"2016-04-24 00:00:00",Tuesday,5002,3.359999895,0,0,244,1196,2247
4445114986,"2016-04-25 00:00:00",Wednesday,3385,2.269999981,0,0,179,916,2070
4445114986,"2016-04-26 00:00:00",Thursday,6326,4.409999847,29,1,180,839,2291
4445114986,"2016-04-27 00:00:00",Friday,7243,5.03000021,32,1,194,839,2361
4445114986,"2016-04-28 00:00:00",Saturday,4493,3.00999999,0,0,236,762,2203
4445114986,"2016-04-29 00:00:00",Sunday,4676,3.140000105,0,0,226,1106,2196
4445114986,"2016-04-30 00:00:00",Monday,6222,4.179999828,0,0,290,797,2363
4445114986,"2016-05-01 00:00:00",Tuesday,5232,3.50999999,0,0,240,741,2246
4445114986,"2016-05-02 00:00:00",Wednesday,6910,4.75,27,4,200,667,2336
4445114986,"2016-05-03 00:00:00",Thursday,7502,5.179999828,30,2,233,725,2421
4445114986,"2016-05-04 00:00:00",Friday,2923,1.960000038,0,0,180,897,2070
4445114986,"2016-05-05 00:00:00",Saturday,3800,2.549999952,2,6,185,734,2120
4445114986,"2016-05-06 00:00:00",Sunday,4514,3.029999971,0,0,229,809,2211
4445114986,"2016-05-07 00:00:00",Monday,5183,3.589999914,26,4,108,866,2123
4445114986,"2016-05-08 00:00:00",Tuesday,7303,4.900000095,0,8,308,733,2423
4445114986,"2016-05-09 00:00:00",Wednesday,5275,3.539999962,0,0,266,641,2281
4445114986,"2016-05-10 00:00:00",Thursday,3915,2.630000114,0,0,231,783,2181
4445114986,"2016-05-11 00:00:00",Friday,9105,6.110000134,34,22,232,622,2499
4445114986,"2016-05-12 00:00:00",Saturday,768,0.5199999809,0,0,58,380,1212
4558609924,"2016-04-12 00:00:00",Sunday,5135,3.390000105,0,0,318,1122,1909
4558609924,"2016-04-13 00:00:00",Monday,4978,3.289999962,19,7,127,1287,1722
4558609924,"2016-04-14 00:00:00",Tuesday,6799,4.489999771,0,0,279,1161,1922
4558609924,"2016-04-15 00:00:00",Wednesday,7795,5.150000095,17,30,262,1131,2121
4558609924,"2016-04-16 00:00:00",Thursday,7289,4.820000172,8,12,308,1112,1997
4558609924,"2016-04-17 00:00:00",Friday,9634,6.400000095,7,19,304,1110,2117
4558609924,"2016-04-18 00:00:00",Saturday,8940,5.909999847,14,15,331,1080,2116
4558609924,"2016-04-19 00:00:00",Sunday,5401,3.569999933,1,9,248,1182,1876
4558609924,"2016-04-20 00:00:00",Monday,4803,3.170000076,0,0,222,1218,1788
4558609924,"2016-04-21 00:00:00",Tuesday,13743,9.079999924,6,21,432,844,2486
4558609924,"2016-04-22 00:00:00",Wednesday,9601,6.349999905,20,25,273,1122,2094
4558609924,"2016-04-23 00:00:00",Thursday,6890,4.550000191,5,5,308,1122,2085
4558609924,"2016-04-24 00:00:00",Friday,8563,5.659999847,0,0,395,1045,2173
4558609924,"2016-04-25 00:00:00",Saturday,8095,5.349999905,18,10,340,993,2225
4558609924,"2016-04-26 00:00:00",Sunday,9148,6.050000191,12,41,283,1062,2223
4558609924,"2016-04-27 00:00:00",Monday,9557,6.320000172,27,14,312,1087,2098
4558609924,"2016-04-28 00:00:00",Tuesday,9451,6.25,1,11,367,985,2185
4558609924,"2016-04-29 00:00:00",Wednesday,7833,5.179999828,15,29,197,1096,1918
4558609924,"2016-04-30 00:00:00",Thursday,10319,6.820000172,7,29,293,1111,2105
4558609924,"2016-05-01 00:00:00",Friday,3428,2.269999981,0,0,190,1121,1692
4558609924,"2016-05-02 00:00:00",Saturday,7891,5.21999979,0,0,383,1057,2066
4558609924,"2016-05-03 00:00:00",Sunday,5267,3.480000019,21,10,237,1172,1953
4558609924,"2016-05-04 00:00:00",Monday,5232,3.460000038,0,0,252,1188,1842
4558609924,"2016-05-05 00:00:00",Tuesday,10611,7.010000229,14,8,370,1048,2262
4558609924,"2016-05-06 00:00:00",Wednesday,3755,2.480000019,0,0,202,1238,1722
4558609924,"2016-05-07 00:00:00",Thursday,8237,5.440000057,23,16,233,1116,1973
4558609924,"2016-05-08 00:00:00",Friday,6543,4.329999924,66,35,238,1019,2666
4558609924,"2016-05-09 00:00:00",Saturday,11451,7.570000172,6,30,339,1065,2223
4558609924,"2016-05-10 00:00:00",Sunday,6435,4.25,11,18,220,1191,1889
4558609924,"2016-05-11 00:00:00",Monday,9108,6.019999981,4,31,324,1081,2131
4558609924,"2016-05-12 00:00:00",Tuesday,6307,4.170000076,0,0,247,736,1452
4702921684,"2016-04-12 00:00:00",Wednesday,7213,5.880000114,0,0,263,718,2947
4702921684,"2016-04-13 00:00:00",Thursday,6877,5.579999924,0,0,258,777,2898
4702921684,"2016-04-14 00:00:00",Friday,7860,6.369999886,0,0,271,772,2984
4702921684,"2016-04-15 00:00:00",Saturday,6506,5.28000021,1,8,256,944,2896
4702921684,"2016-04-16 00:00:00",Sunday,11140,9.029999733,3,24,335,556,3328
